block,run_json,run_sha256,configuration,sample_rate_hz,frequency_hz,dwell_us,round,control,base_pass,base_rms_deg,max_phase_bias_deg,max_gain_error_db,mean_compute_ms,p95_compute_ms,observable_ports,unobservable_ports,analysis_error,expected_windows,recorded_windows,failed_windows,support_matches,complete,bearing_valid_percent,bearing_rms_deg,bearing_pass
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r2-A-50us-20260910T044017.192756Z/run.json,f04d47e53c6ae7a0f4671a50286e65e34e65032d5cb0d45df97fcf52433ad04c,A,2000000,2475000000,50,2,False,False,2.0146897326253397,4.284269973813573,1.402874272531619,411.7511749325786,452.8689857572317,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,1.1550312650391779,False
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r2-A-200us-control-20260910T044031.695861Z/run.json,35911f2da8cbc43997b7963370941dbcb2e6830c5b02ada48e7e8d3ee38d4060,A,2000000,2475000000,200,2,True,True,2.184634788665182,2.8197802406195986,0.2762181844595069,434.7350899828598,477.748915576376,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,1.9085156039711881,False
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r2-A-100us-20260910T044046.703999Z/run.json,ee8bd3e001ca6184c3a72213a77e7f05831f7a9d76e9a40e24e9de65681a12d8,A,2000000,2475000000,100,2,False,True,5.175062473028579,6.573527808572849,0.9066755939450911,403.90825555853854,442.43854713276954,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,15.334449040435397,False
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r2-A-1000us-20260910T044101.491680Z/run.json,7e831a368a011f6108205947f29b6a05c999fde28b3130bef16b42b29c9cc1b8,A,2000000,2475000000,1000,2,False,True,5.365778000182652,4.76987237937422,0.29979025512658475,806.4281131509537,827.25738666486,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,4.142563696337334,False
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r2-A-200us-20260910T044116.321962Z/run.json,323272243ae12c0f400bbee2f8d3d82264b1fb861621bdd98dbbaa7c76f353e2,A,2000000,2475000000,200,2,False,True,2.496555053104158,3.998736167898363,0.5952709173593732,429.05207089109655,463.40162680717185,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,2.101487729507915,False
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r3-A-1000us-20260910T044131.243925Z/run.json,602903c2213b3a445627c4a75a1a98c6fbcff3479930570387a4d435bc5dfc6c,A,2000000,2475000000,1000,3,False,True,0.7757695454398859,4.003543347657761,0.3605824103294377,802.7851559144134,824.9862386495806,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,0.5610475074049986,False
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r3-A-100us-20260910T044145.969569Z/run.json,51dbcfe2043aaf0e7698490e23cda65e7d1214e8458907c533264ee4f37a533b,A,2000000,2475000000,100,3,False,True,0.8890535235794362,4.07753316281435,0.25545308005439227,405.41784825424355,504.590818088036,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,0.6595847811299147,False
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r3-A-25us-20260910T044200.761974Z/run.json,844580acd7579973b52595ecf2b7b632428066f944771c498f9fce761b566dc1,A,2000000,2475000000,25,3,False,False,32.512953748829055,2.6121391809792813,5.175141341954086,400.9847413748503,426.67897843639366,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,39.21069169436604,False
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r3-A-200us-control-20260910T044215.882823Z/run.json,60f4b654e53dedc2f534545020cc12facc1cc36951cd416920321266894c4a0e,A,2000000,2475000000,200,3,True,True,3.5294860409110416,6.458464348503955,0.6522753940439037,414.4977710054566,429.91853729472496,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,2.5930072043856263,False
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r3-A-50us-20260910T044230.513894Z/run.json,246106ec6f8ed59c2fa84c56eff4cc15ecc94a576684a1cadbe907356bb42ec8,A,2000000,2475000000,50,3,False,False,1.553328129071549,3.264821376831144,1.1689242661272974,416.27134203057113,475.4897298756987,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,1.0268191851688475,False
block-20260910T043733496539Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T043733496539Z-r3-A-200us-20260910T044245.242133Z/run.json,8f9003bc216c11816ab6c04aa834280725f1c29b384bc2abcdd1b976f8675bb6,A,2000000,2475000000,200,3,False,False,6.510985562023206,10.432307193330134,1.0349501718560052,428.76814369810745,472.54873295896687,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,16.436950785373675,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r1-B-1000us-20260910T044656.284277Z/run.json,db5d22dd7e40a6af4b1901b9a1e65287b27b7906d49d1e1efd84994a4748ce65,B,5000000,2475000000,1000,1,False,True,0.8753225722925315,2.75067719790617,0.682524353090264,961.6708675651656,1038.4465322247702,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,0.559932411596461,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r1-B-50us-20260910T044712.011128Z/run.json,e2fd8c9359cf22e5c11d9c799b0fa51059478cf133a124ae466aaece8e442d40,B,5000000,2475000000,50,1,False,True,4.309667603495288,1.840398563636108,0.7943266910261905,526.8873774330132,557.5016470742412,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,4.038389234284791,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r1-B-25us-20260910T044727.455476Z/run.json,da70db4b532ab5aba9666267ddbf3ead24bf16dc905b6b4fd49eba5e5d140d34,B,5000000,2475000000,25,1,False,False,34.02970226966835,5.435367972704526,3.442336713084772,556.690072772714,600.1304509176407,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,34.162679030089514,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r1-A-200us-control-20260910T044742.766421Z/run.json,fa21cb705a9e10a079c2952db1f1c0b842aca3d6b9aa9bad31ac690bc7c56b7c,A,2000000,2475000000,200,1,True,True,3.883382645658572,3.877129958152448,0.3491540279640686,425.5156037067839,460.6226112344302,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,2.921674333464907,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r1-B-200us-20260910T044751.778237Z/run.json,6f481f1cca66cacd3dee8e68ca07051cda78d0f5a97753db67133455d734fca5,B,5000000,2475000000,200,1,False,True,6.421313235859721,2.47242170119523,0.7955498939986696,540.3243784967344,570.6254988326691,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,3.804906845560046,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r1-B-100us-20260910T044807.327849Z/run.json,6a5aa0b5c72c001b6adcfd0cfcb57fff7b3c2918b6b0d34588d8eececb436999,B,5000000,2475000000,100,1,False,False,8.17051011028559,7.168821626163904,1.125039041428594,550.2042597295562,615.3060220647602,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,14.739245076852816,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r1-A-1000us-control-20260910T044823.108037Z/run.json,127288c2448a15fe2eb5fd2be05ff38f04fe4535a85399bb8b7cf0fe8fcef42f,A,2000000,2475000000,1000,1,True,True,5.925492673102845,3.023423235550981,0.46111300639690256,838.7742693574788,914.7838564647827,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,14.172049369137204,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r2-B-25us-20260910T044837.488312Z/run.json,4c7cf03989708cb51e31b2fc2a4018fdaf578f71bd4753ee53fb426be5815766,B,5000000,2475000000,25,2,False,False,5.507102621924385,1.892127711843941,1.1756145447716908,551.8388543918263,604.6105669578537,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,1.784827063079042,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r2-B-50us-20260910T044853.563467Z/run.json,4352f24380f32f59cdbb7d7987690db3d5cf15279c43ee532a7c41e87099844d,B,5000000,2475000000,50,2,False,True,4.204754925319487,8.129554002792451,0.5057416869444884,552.1739185263868,629.3358190101571,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,11.437073133110403,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r2-A-1000us-control-20260910T044909.265730Z/run.json,e75c30182d418a1c6ad7a312cc2f15d058cf75c42aaafcefd97ed0359664bcca,A,2000000,2475000000,1000,2,True,True,4.341450651115322,3.4744145738076444,0.6650885122136427,821.4367626215486,855.5147986975498,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,2.347468635974199,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r2-B-100us-20260910T044923.917725Z/run.json,40c667eecb0656f0c81883949978e238e1ffb5f67a777be6799ef109e62a47e8,B,5000000,2475000000,100,2,False,True,2.7632114484866874,2.16493061183055,0.7129478436944964,532.976196219291,592.5066671334207,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,2.125228818378512,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r2-B-1000us-20260910T044939.553744Z/run.json,ef7ec4c87ebdd7520263d0b6f380e8cbe043b9a1a790a9051fef66d4ba6d6273,B,5000000,2475000000,1000,2,False,True,2.847159846931162,0.9273992271074839,0.6265471366780657,919.9821507926875,965.1399513648357,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,2.612109332979825,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r2-A-200us-control-20260910T044955.279050Z/run.json,cb1bc77f31f1e7636067074d54d17ac37e3916aa682b2c319577f33379f91595,A,2000000,2475000000,200,2,True,False,1.0518185058379235,1.3028838171801054,1.3516945517210412,430.4422299862684,518.9330835069994,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,0.6853628400070663,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r2-B-200us-20260910T045004.358121Z/run.json,c532df01e86e4fc185bffecd95b26f0d1bcac479d55e15588e7f589ca79e86e1,B,5000000,2475000000,200,2,False,True,3.6667042854016527,1.7614557998016,0.6272486676042827,535.3082664990021,569.3606660701334,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,3.2140476924508214,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-B-100us-20260910T045020.625016Z/run.json,74160db1d69978e0ebb277fc8c914f88570f472a8c10dac418692760c2d32aaa,B,5000000,2475000000,100,3,False,True,1.6408203240467887,2.4323111687939907,0.3513112232448073,522.6274148987917,564.6312143886462,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,1.7809713085786831,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-A-200us-control-20260910T045036.268063Z/run.json,dcafc8a94b2f885b710daabd2dd23a09d59749f3f3a89a3aa23db96bda35812a,A,2000000,2475000000,200,3,True,False,1.178780714882602,1.3116091816613185,1.434081552927631,430.0799842729854,458.31325281760655,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,0.8541158536853694,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-B-1000us-20260910T045050.908320Z/run.json,8b0b126162f99324cb43fddaad77c716a5a7840e76a0f363ce16f9200554bdd6,B,5000000,2475000000,1000,3,False,True,1.019480346493227,1.9157387095288028,0.6409494465729877,938.2053664012346,974.6647898689844,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,0.9550578160780476,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-B-25us-20260910T045107.372104Z/run.json,728eb045117890a958d517357c4274466dca89b347885c817b3ba51770ee664a,B,5000000,2475000000,25,3,False,False,45.732573399765656,8.589939568034465,4.517371527516481,524.6401392117453,551.6203251027036,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,42.48777393019763,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-A-1000us-control-20260910T045123.505653Z/run.json,84c191b1a8644e792b105008c1936d6b150d2bd1d55c864762727e9b5fda0567,A,2000000,2475000000,1000,3,True,False,1.1724867274563606,1.2879713496186656,1.302465466966142,800.2682770136744,826.2514923291747,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,1.0396981509758216,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-B-50us-20260910T045137.825435Z/run.json,20f5380a6659ea4d440cd6f95b03cac4b76cd9b4cac079cef8c9d45802295ef7,B,5000000,2475000000,50,3,False,False,4.546991014721341,2.928393151787177,1.70245660694778,513.8652664085384,539.9132167745847,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,5.3385674505289895,False
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-B-200us-20260910T045153.021434Z/run.json,c3bff8a03827439c64793be11579125041713c5434b679ce654f02e5c5d4d010,B,5000000,2475000000,200,3,False,False,10.711592644101351,11.460307054548931,1.3210149141197438,567.4204642651603,777.3255000007337,ANT1 ANT2 ANT4 ANT8 ANT5,ANT7,,60,60,0,True,True,0.0,25.673534525261097,False
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r1-A-200us-20260910T045618.833367Z/run.json,27b90f5dbc4c0ed953c7f95d254b5a772d0bb33c22b4e109faecf1c5143b1d66,A,2000000,915000000,200,1,False,True,0.07999910530922714,1.5843410540942715,0.17405700460738266,150.79942550898218,162.97365332138725,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,,,60,60,0,True,True,0.0,0.11629404780795756,False
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r1-A-200us-control-20260910T045628.080028Z/run.json,0134aec1165bb65337f13217cf8ced671943cc84f3bb13effa9f619f2a5f7a42,A,2000000,915000000,200,1,True,True,0.10719703561016004,1.5947124547887557,0.328050388758859,151.86932107123235,162.42933395551518,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,,,60,60,0,True,True,0.0,0.11055415967853702,False
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r1-A-1000us-20260910T045642.710270Z/run.json,ddbf97fd903840feb1b221da209c5a7a03bbcac4e9c50bd7701b12ce24bbd8c7,A,2000000,915000000,1000,1,False,True,0.212393767714004,1.2339630345569808,0.10505426413288667,130.08512748444141,136.62408332456835,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,,,60,60,0,True,True,0.0,0.19346977943740112,False
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r2-A-200us-control-20260910T045657.713735Z/run.json,5a4ab77a5cc1dc9ec65fcf063425200c1959d873bcb701de6711f7f6521d63cd,A,2000000,915000000,200,2,True,True,0.08530346460521133,1.2821143303419422,0.237211579800478,149.03769128529044,159.55078896367922,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,,,60,60,0,True,True,0.0,0.11456439237391539,False
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r2-A-200us-20260910T045706.822999Z/run.json,b69c2602fd6f55215e2e430ca2dd938e90a22d35ff3c864f1023ee58e9deb42f,A,2000000,915000000,200,2,False,True,0.22122492359524742,1.5565455254333203,0.3096403104814782,162.01463321146244,182.8146577172447,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,,,60,60,0,True,True,0.0,0.12983697042402642,False
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r2-A-1000us-20260910T045721.592844Z/run.json,2c764ab571c81581f3f3f9866d26482462cf5e1c7fa21dfef1b01674fe35db73,A,2000000,915000000,1000,2,False,True,0.20541622510411356,1.668638105061628,0.10951375614327755,143.96993845002726,197.06010257359586,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,,,60,60,0,True,True,0.0,0.16971176545352712,False
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r3-A-200us-control-20260910T045736.648370Z/run.json,06d4907278fba8e7c62d8c1401d92f5262faafd3fd5c32feea8e74d4d1b63498,A,2000000,915000000,200,3,True,True,0.16599249753333623,1.497659078405267,0.27769782500960627,162.46856004969837,245.00313649768935,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,,,60,60,0,True,True,0.0,0.11456439237391539,False
